"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id"
4412.58583849363,-2.01762813723503,0.0716349086538826,-28.1654318425054,1.55098058069051e-174,6.94824094457379e-172,"ENSG00000109686.19"
2743.55013916462,-2.8785824937789,0.102512056307383,-28.0804287560817,1.698682764876e-173,7.53604941174844e-171,"ENSG00000105971.15"
3753.91440869106,-2.10180998493135,0.0749007449230434,-28.0612694451951,2.91057903910657e-173,1.27883566530745e-170,"ENSG00000077157.22"
3860.49797726569,-2.65637138547831,0.0946644945468012,-28.060904969656,2.94053806423873e-173,1.27969416043228e-170,"ENSG00000174804.4"
427.552967212646,2.84406074452596,0.101401253308722,28.0475896670334,4.27428484646136e-173,1.84257967980237e-170,"ENSG00000162062.15"
1792.32651102685,-4.94449922394631,0.176384281158396,-28.0325389058114,6.52197024848719e-173,2.78524701406189e-170,"ENSG00000244734.4"
3227.57105826346,-2.56789479492608,0.0916303579658862,-28.0244981241054,8.17298225540836e-173,3.4580039274156e-170,"ENSG00000180354.16"
1003.3835047594,-3.99959054052121,0.142867885749909,-27.9950285505205,1.86774908692787e-172,7.82998114928155e-170,"ENSG00000165810.17"
46.7806601070333,-3.20849366491012,0.114611836458737,-27.9944355142172,1.8990562106862e-172,7.88885214066418e-170,"ENSG00000245812.3"
1035.22617590754,-3.37361066579426,0.120848007890859,-27.9161462788948,1.69921041617498e-171,6.99508287992034e-169,"ENSG00000132170.23"
474.942337855851,3.3896148577646,0.121458749885641,27.9075394811495,2.16128475396698e-171,8.81784882433224e-169,"ENSG00000154839.10"
2536.53422132449,3.38530311031932,0.121306578759849,27.9070034364848,2.19390166613182e-171,8.87171120653925e-169,"ENSG00000011426.11"
64.8757743119058,-2.69432435999686,0.0967744038230155,-27.8412912253568,1.37316697834293e-170,5.50411097152459e-168,"ENSG00000164849.10"
919.088045181628,3.21212693758953,0.115466629816629,27.8186601851172,2.57990386880049e-170,1.0251191937812e-167,"ENSG00000080986.13"
2505.46395014654,4.31411524359977,0.155189031609959,27.7990989365959,4.44789144867245e-170,1.75212413575075e-167,"ENSG00000165474.8"
